timestamp,video_pos_sec,person_id,camera_id,head_drop_angle,spine_angle,head_tilt_angle,wrist_activity,recline,perclos,ear,inactive_seconds,motion_score,shoulder_ear_ratio,z_max,z_baseline_ready,system_state,true_label
2026-03-11 07:45:27,3595.3,1,second_floor_middle,76.4,3.6,19.1,0.0274,0.327,0.167,0.312,0.0,16.73,0.097,0.32,1,awake,
2026-03-11 07:45:34,23.2,261,second_floor_middle,77.7,16.8,21.4,0.0344,0.229,,,0.0,16.74,0.056,0.0,0,awake,
2026-03-11 07:45:43,47.6,110,second_floor_middle,65.4,4.2,35.0,0.0305,0.164,,,0.0,31.37,0.086,1.12,1,awake,
2026-03-11 07:46:58,190.9,172,second_floor_middle,68.4,7.5,3.7,0.0802,0.153,,,0.0,17.17,0.076,0.44,1,awake,
2026-03-11 07:47:22,2.9,10,second_floor_middle,71.4,4.1,5.2,0.0597,0.21,,,0.0,12.61,0.1,0.0,0,awake,
2026-03-11 07:47:33,267.3,295,second_floor_middle,28.4,10.9,6.5,0.0518,0.256,,,0.0,24.01,0.135,0.0,0,awake,
2026-03-11 07:47:43,287.4,1,second_floor_middle,80.8,12.8,17.8,0.1374,0.272,0.258,0.368,0.0,17.07,0.104,0.63,1,awake,
2026-03-11 07:47:54,57.5,1,second_floor_middle,73.3,5.6,16.4,0.1046,0.308,0.186,0.375,0.0,24.34,0.126,1.45,1,awake,
2026-03-11 07:48:32,376.9,494,second_floor_middle,72.4,12.8,11.7,0.0237,0.359,,,0.0,29.66,0.137,0.0,0,awake,
2026-03-11 07:48:49,144.8,17,second_floor_middle,66.5,15.3,51.0,0.0085,0.302,,,0.0,24.8,0.109,1.34,1,awake,
2026-03-11 07:48:49,407.8,493,second_floor_middle,63.9,14.9,11.9,0.0628,0.259,0.0,1000000.167,0.0,63.73,0.069,0.0,0,awake,
2026-03-11 07:50:13,622.5,295,second_floor_middle,28.4,10.9,6.5,0.0518,0.256,,,0.0,24.01,0.135,0.0,0,awake,
2026-03-11 07:50:24,0.0,1,second_floor_middle,72.5,6.7,15.5,0.0335,0.242,0.244,0.41,0.0,27.33,0.094,0.21,1,awake,
2026-03-11 07:50:34,678.6,490,second_floor_middle,9.3,10.3,2.3,0.0244,0.273,,,0.0,17.71,0.078,0.0,0,awake,
2026-03-11 07:50:36,424.0,31,second_floor_middle,60.4,33.1,6.5,0.0842,0.236,,,0.0,30.85,0.071,0.0,0,awake,
2026-03-11 07:50:43,443.5,1,second_floor_middle,65.7,8.5,10.6,0.0451,0.284,0.236,0.186,0.0,24.89,0.104,0.65,1,awake,
2026-03-11 07:50:48,0.0,501,second_floor_middle,66.9,15.3,11.8,0.0092,0.282,,,0.0,28.68,0.129,0.0,0,awake,
2026-03-11 07:50:51,0.0,524,second_floor_middle,69.5,9.0,67.3,0.0055,0.212,,,0.0,21.28,0.099,0.8,1,awake,
2026-03-11 07:51:04,501.7,503,second_floor_middle,76.1,8.6,55.6,0.07,0.196,,,0.0,41.9,0.116,0.0,0,awake,
2026-03-11 07:51:20,801.5,520,second_floor_middle,41.3,22.6,3.2,0.0363,0.255,,,0.0,12.96,0.118,0.0,0,awake,
2026-03-11 07:51:20,801.5,494,second_floor_middle,71.2,11.8,23.3,0.0322,0.281,0.0,0.319,0.0,21.6,0.131,0.0,0,awake,
2026-03-11 07:51:28,822.5,172,second_floor_middle,61.7,7.6,7.4,0.0465,0.158,,,0.0,17.83,0.08,0.49,1,awake,
2026-03-11 07:51:35,0.0,261,second_floor_middle,77.7,16.8,21.4,0.0344,0.229,,,0.0,16.74,0.056,0.0,0,awake,
2026-03-11 07:51:39,599.6,488,second_floor_middle,52.8,7.7,6.5,0.0607,0.203,,,0.0,41.65,0.048,0.0,0,awake,
2026-03-11 07:51:44,613.7,17,second_floor_middle,75.2,8.3,48.3,0.0206,0.147,,,0.0,24.04,0.1,1.34,1,awake,
2026-03-11 07:52:10,683.1,484,second_floor_middle,70.4,5.9,11.7,0.0433,0.133,,,0.0,13.92,0.084,0.66,1,awake,
2026-03-11 07:52:18,701.6,490,second_floor_middle,,,,,,,,0.0,0.0,,,0,unknown,
2026-03-11 07:52:42,1013.9,1,second_floor_middle,63.7,4.3,19.9,0.0367,0.239,,,0.0,47.65,0.087,0.59,1,awake,
2026-03-11 07:53:29,0.0,537,second_floor_middle,67.2,15.1,6.2,0.2009,0.225,,,0.0,53.06,0.078,0.84,1,awake,
2026-03-11 07:53:33,876.4,1,second_floor_middle,68.0,3.3,13.6,0.2245,0.238,,,0.0,28.2,0.111,0.54,1,awake,
2026-03-11 07:53:47,0.0,31,second_floor_middle,40.8,34.5,7.3,0.0357,0.27,,,0.0,6.71,0.091,0.0,0,awake,
2026-03-11 07:53:59,0.0,10,second_floor_middle,71.4,4.1,5.2,0.0597,0.21,,,0.0,12.61,0.1,0.0,0,awake,
2026-03-11 07:53:59,0.0,501,second_floor_middle,68.0,31.6,4.8,0.0316,0.304,0.333,0.246,0.0,18.71,0.116,0.0,0,awake,
2026-03-11 07:54:11,1200.9,494,second_floor_middle,67.8,17.2,23.1,0.0127,0.336,,,0.0,31.09,0.123,0.0,0,awake,
2026-03-11 07:54:21,1226.2,524,second_floor_middle,69.3,8.1,43.2,0.0736,0.139,,,0.0,34.54,0.119,0.26,1,awake,
2026-03-11 07:54:23,985.7,17,second_floor_middle,73.9,14.6,38.2,0.052,0.145,,,0.0,30.22,0.173,1.49,1,awake,
2026-03-11 07:54:39,0.0,295,second_floor_middle,28.4,10.9,6.5,0.0518,0.256,,,0.0,24.01,0.135,0.0,0,awake,
2026-03-11 07:54:59,1066.5,552,second_floor_middle,69.5,4.7,35.1,0.0206,0.193,,,0.0,23.73,0.13,0.0,0,awake,
2026-03-11 07:55:14,1100.9,503,second_floor_middle,70.7,4.1,9.1,0.1056,0.173,,,0.0,70.02,0.105,0.0,0,awake,
2026-03-11 07:55:15,1344.7,601,second_floor_middle,74.8,2.4,7.1,0.0251,0.324,,,0.0,30.7,0.12,0.0,0,awake,
2026-03-11 07:55:46,1425.6,1,second_floor_middle,73.5,2.6,20.5,0.0224,0.237,,,0.0,41.42,0.134,1.2,1,awake,
2026-03-11 07:56:10,1248.5,1,second_floor_middle,81.2,3.4,17.2,0.0762,0.243,0.233,0.6,0.0,30.51,0.117,0.29,1,awake,
2026-03-11 07:56:17,1264.9,531,second_floor_middle,64.1,13.1,15.1,0.0299,0.221,,,0.0,27.69,0.06,0.0,0,awake,
2026-03-11 07:56:30,0.0,501,second_floor_middle,81.6,14.3,24.2,0.0586,0.298,,,0.0,43.84,0.111,0.0,0,awake,
2026-03-11 07:56:40,1564.8,520,second_floor_middle,59.6,24.3,6.7,0.1064,0.202,,,0.0,57.32,0.08,0.0,0,awake,
2026-03-11 07:56:58,1611.8,494,second_floor_middle,75.9,17.9,22.2,0.0639,0.395,,,0.0,44.65,0.085,0.0,0,awake,
2026-03-11 07:57:41,1478.3,552,second_floor_middle,77.2,1.6,6.0,0.0194,0.217,,,0.0,29.47,0.13,0.0,0,awake,
