timestamp,video_pos_sec,person_id,camera_id,head_drop_angle,spine_angle,head_tilt_angle,wrist_activity,recline,perclos,ear,inactive_seconds,motion_score,shoulder_ear_ratio,z_max,z_baseline_ready,system_state,true_label
timestamp,video_pos_sec,person_id,camera_id,head_drop_angle,spine_angle,head_tilt_angle,wrist_activity,recline,perclos,ear,inactive_seconds,motion_score,shoulder_ear_ratio,z_max,z_baseline_ready,system_state,true_label
2026-03-11 08:33:26,2905.7,235,second_floor_middle,65.1,8.6,10.3,0.1136,0.225,,,0.0,62.61,0.159,0.0,0,awake,
2026-03-11 08:33:33,2930.0,2,second_floor_middle,71.2,6.6,25.0,0.1499,0.157,,,0.0,76.89,0.129,0.0,0,awake,
2026-03-11 08:33:57,2999.9,4,second_floor_middle,24.8,7.0,5.0,0.0964,0.235,,,0.0,23.34,0.084,0.0,0,awake,
2026-03-11 08:33:59,0.0,245,second_floor_middle,,,,,,,,0.0,0.0,,,0,unknown,
2026-03-11 08:34:01,3010.6,106,second_floor_middle,80.7,11.4,71.1,0.0406,0.202,,,0.0,42.91,0.103,1.38,1,awake,
2026-03-11 08:34:05,0.0,274,second_floor_middle,66.6,5.1,4.1,0.0285,0.239,,,0.0,23.65,0.086,0.0,0,awake,
2026-03-11 08:34:17,0.0,285,second_floor_middle,65.0,8.2,9.5,0.163,0.298,0.143,0.249,0.0,68.49,0.096,0.0,0,awake,
2026-03-11 08:34:21,3066.4,154,second_floor_middle,63.5,11.6,9.2,0.0883,0.174,,,0.0,33.67,0.086,0.0,0,awake,
2026-03-11 08:34:30,3096.5,288,second_floor_middle,66.0,6.2,4.5,0.0328,0.251,,,0.0,11.54,0.076,0.0,0,awake,
2026-03-11 08:34:33,3100.4,27,second_floor_middle,66.4,6.3,1.9,0.1786,0.224,,,0.0,20.74,0.116,0.0,0,awake,
2026-03-11 08:34:47,3139.7,10,second_floor_middle,76.0,5.3,48.0,0.0495,0.168,,,0.0,8.33,0.097,0.9,1,awake,
2026-03-11 08:35:08,3198.3,1,second_floor_middle,77.2,8.3,17.4,0.0362,0.255,0.344,0.333,0.0,10.91,0.122,0.27,1,awake,
2026-03-11 08:35:12,0.0,226,second_floor_middle,71.4,8.8,10.7,0.2907,0.179,,,0.0,44.27,0.094,0.0,0,awake,
2026-03-11 08:35:50,3316.3,226,second_floor_middle,69.4,5.3,25.2,0.1683,0.175,,,0.0,49.51,0.074,0.0,0,awake,
2026-03-11 08:35:51,3316.5,269,second_floor_middle,75.4,5.8,1.9,0.0548,0.154,,,0.0,20.41,0.132,0.0,0,awake,
2026-03-11 08:35:54,3327.2,1,second_floor_middle,76.0,2.8,16.0,0.0593,0.283,,,0.0,18.95,0.107,0.0,0,awake,
2026-03-11 08:36:27,0.0,9,second_floor_middle,,,,,,,,0.0,0.0,,,0,unknown,
2026-03-11 08:36:32,3439.8,106,second_floor_middle,75.8,15.7,53.7,0.0052,0.242,,,0.0,11.6,0.079,0.34,1,awake,
2026-03-11 08:36:35,0.0,274,second_floor_middle,75.9,9.5,8.3,0.1068,0.183,,,0.0,53.25,0.108,0.0,0,awake,
2026-03-11 08:36:57,3517.4,163,second_floor_middle,64.2,12.1,7.3,0.0503,0.292,,,0.0,42.06,0.119,0.0,0,awake,
2026-03-11 08:37:00,3525.4,4,second_floor_middle,24.8,7.0,5.0,0.0964,0.235,,,0.0,23.34,0.084,0.0,0,awake,
2026-03-11 08:37:24,3596.5,1,second_floor_middle,74.7,3.8,15.6,0.0744,0.325,,,0.0,24.67,0.1,0.0,1,awake,
2026-03-11 08:37:32,0.0,339,second_floor_middle,76.5,14.9,8.7,0.2961,0.249,,,0.0,66.77,0.117,0.0,0,awake,
2026-03-11 08:37:45,3655.9,295,second_floor_middle,14.2,17.3,2.6,0.1266,0.263,,,0.0,16.5,0.072,0.0,0,awake,
2026-03-11 08:38:01,3701.7,9,second_floor_middle,62.8,36.9,7.5,,0.357,,,0.0,45.65,0.075,0.0,0,awake,
2026-03-11 08:38:14,3738.8,1,second_floor_middle,70.3,10.1,14.0,0.0418,0.326,0.0,0.37,0.0,21.81,0.07,0.0,0,awake,
2026-03-11 08:38:24,0.0,394,second_floor_middle,29.9,25.9,3.4,0.0319,0.23,,,3.9,0.0,0.1,0.0,0,awake,
